interval_start,interval_end,date,time,split,target_pv_w,target_clear_sky_w,target_csi,image_path,zenith_deg,target_zenith_deg,weather_tag,tag_reason,blue_fraction,gray_fraction,dark_gray_fraction,bright_white_fraction,cloud_fraction_proxy,blue_to_gray_ratio,sky_value_std,sky_edge_strength,center_edge_value_delta,radial_value_corr,bright_spot_delta,bright_spot_radial_corr,mean_saturation,mean_value,rbr_diff_mean,rbr_diff_std,rbr_diff_p95,rbr_change_fraction
2026-01-17 10:45:00+08:00,2026-01-17 11:00:00+08:00,2026-01-17,11:00:00,train,32244.666,44173.58292,0.7299536027764895,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117104529426_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4778906893710519,0.5737709420488877,0.1738808019774787,0.09667673716012085,0.47418291678110414,0.8328945478914365,0.11250196397304535,0.00486766779795289,-0.11452227830886841,0.36623838837679745,0.25163424015045166,-0.6903787964153091,0.2050752341747284,0.5758010149002075,0.00653470354154706,0.00782750453799963,0.02142781019210814,0.0001391559095486588
2026-01-17 11:00:00+08:00,2026-01-17 11:15:00+08:00,2026-01-17,11:15:00,train,33710.668,45224.96608,0.745399519822039,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117105930244_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4787695687997803,0.5691568250480638,0.17308431749519362,0.08821752265861027,0.46333974182916793,0.8411909472566713,0.11087451875209808,0.0048440624959766865,-0.10448777675628662,0.33597636728035385,0.2483375370502472,-0.6882005525043938,0.20405633747577667,0.5739365816116333,0.006494113709777594,0.007792141754180193,0.02155625820159912,0.00010619793097134487
2026-01-17 11:15:00+08:00,2026-01-17 11:30:00+08:00,2026-01-17,11:30:00,train,35408.332,45874.42932000001,0.7718533510903628,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117111431090_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4673716012084592,0.5870639934084043,0.1943422136775611,0.08445482010436693,0.4826023070585005,0.7961169590643274,0.10924813896417618,0.004793576430529356,-0.09423869848251343,0.3069667484013586,0.2433796226978302,-0.6794120687900846,0.196590855717659,0.5731940269470215,0.006568306591361761,0.007847337052226067,0.021480149030685396,0.00015380390002746498
2026-01-17 11:30:00+08:00,2026-01-17 11:45:00+08:00,2026-01-17,11:45:00,train,35460.0,46475.56932,0.7629815087545441,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117112931989_TIMING.jpg,,,cloudy,default_cloudy,0.4240867893435869,0.6316671244163691,0.23606152156001098,0.082834386157649,0.541220818456468,0.6713770163920171,0.10866162925958633,0.0047339810989797115,-0.08314615488052368,0.26876349350214923,0.24417603015899658,-0.682624035277077,0.17816658318042755,0.5712030529975891,0.007328697945922613,0.007801919709891081,0.022365212440490723,9.887393573194177e-05
2026-01-17 11:45:00+08:00,2026-01-17 12:00:00+08:00,2026-01-17,12:00:00,train,35640.332,46615.23944,0.7645639586572078,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117114432839_TIMING.jpg,,,cloudy,default_cloudy,0.43916506454270804,0.6180444932710794,0.22471848393298544,0.08349354572919528,0.5227822026915682,0.7105719237435009,0.1071668341755867,0.004758445080369711,-0.07476234436035156,0.24456147707112388,0.2389957308769226,-0.6733894862123754,0.18178527057170868,0.5710142850875854,0.007360550574958324,0.007625441066920757,0.022227072715759272,0.00012816991668955415
2026-01-17 12:00:00+08:00,2026-01-17 12:15:00+08:00,2026-01-17,12:15:00,train,35740.668,46525.27944,0.7681988895110653,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117115933700_TIMING.jpg,,,cloudy,default_cloudy,0.40719582532271353,0.6509750068662455,0.2463608898654216,0.08374073056852513,0.5670749794012634,0.6255168340224454,0.10553388297557831,0.004702676087617874,-0.0644599199295044,0.21192101915645367,0.23810601234436035,-0.6811938583594264,0.1736135482788086,0.5735669732093811,0.006779436022043228,0.007252347655594349,0.020989418029785156,6.591595715462785e-05
2026-01-17 12:15:00+08:00,2026-01-17 12:30:00+08:00,2026-01-17,12:30:00,train,35837.668,46416.27628,0.7720926983417206,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117121434586_TIMING.jpg,,,cloudy,default_cloudy,0.40576764625102996,0.6486130184015381,0.2510848667948366,0.08363087063993409,0.5651359516616314,0.6255928184281843,0.10456806421279907,0.004723391029983759,-0.05821114778518677,0.190706896405624,0.237282395362854,-0.6840995595601064,0.17433872818946838,0.5721430778503418,0.005770455114543438,0.007181799970567226,0.019562473893165584,5.8591961915224755e-05
2026-01-17 12:30:00+08:00,2026-01-17 12:45:00+08:00,2026-01-17,12:45:00,train,35646.0,45881.48956,0.7769146194215234,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117122935439_TIMING.jpg,,,cloudy,default_cloudy,0.39934084042845375,0.6489425981873111,0.2691842900302115,0.0814062070859654,0.5661576489975282,0.6153715930252244,0.1046852320432663,0.004766548052430153,-0.052222251892089844,0.16692190691564868,0.2432243824005127,-0.6985565569229809,0.16955864429473877,0.568149983882904,0.007159140892326832,0.007333516608923674,0.021557641029357894,6.042296072507553e-05
2026-01-17 12:45:00+08:00,2026-01-17 13:00:00+08:00,2026-01-17,13:00:00,train,35810.0,45190.82664,0.7924174586420002,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117124436334_TIMING.jpg,,,cloudy,default_cloudy,0.39642955232079097,0.6538862949739083,0.27959351826421314,0.08687173853336995,0.5759461686349904,0.6062668010752688,0.1046467125415802,0.004725246224552393,-0.04741370677947998,0.14623951477617594,0.24576205015182495,-0.7037212271538162,0.16438765823841095,0.5662638545036316,0.006582935806363821,0.007106318138539791,0.020281869173049923,4.7605969056120113e-05
2026-01-17 13:00:00+08:00,2026-01-17 13:15:00+08:00,2026-01-17,13:15:00,train,35128.668,44644.89664,0.786846216338334,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117125937188_TIMING.jpg,,,cloudy,default_cloudy,0.4249107388080198,0.6271079373798407,0.26064268058225765,0.0891238670694864,0.5407758857456743,0.6775719353567206,0.1029973030090332,0.004767634905874729,-0.04642152786254883,0.13923426812195192,0.2443448305130005,-0.693255657082062,0.17402486503124237,0.5673591494560242,0.0062455469742417336,0.008081382140517235,0.021437466144561768,3.8450975006866246e-05
2026-01-17 13:15:00+08:00,2026-01-17 13:30:00+08:00,2026-01-17,13:30:00,train,33907.668,43719.85652000001,0.7755667721482264,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117131438077_TIMING.jpg,,,cloudy,default_cloudy,0.4308981049162318,0.620516341664378,0.2684702004943697,0.08277945619335347,0.5276476242790443,0.6944186252379055,0.1022864282131195,0.004744996782392263,-0.04408442974090576,0.12957367414805362,0.2499675750732422,-0.7044959150927321,0.17433805763721466,0.5639142990112305,0.0057579162530601025,0.0071498132310807705,0.019664081931114196,1.6478989288656962e-05
2026-01-17 13:30:00+08:00,2026-01-17 13:45:00+08:00,2026-01-17,13:45:00,train,32219.334,42218.109800000006,0.7631638212282066,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117132938940_TIMING.jpg,,,cloudy,default_cloudy,0.4314748695413348,0.6195825322713541,0.28429003021148036,0.08247734138972809,0.5263004669046966,0.696396116849151,0.1022246852517128,0.004727934952825308,-0.04749101400375366,0.1390324475803807,0.2511591911315918,-0.6901305030723971,0.17223581671714783,0.5613798499107361,0.006675229407846928,0.007714700885117054,0.021572113037109375,4.7605969056120113e-05
2026-01-17 13:45:00+08:00,2026-01-17 14:00:00+08:00,2026-01-17,14:00:00,train,30638.666,40665.10652,0.7534387247929923,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117134439791_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4574292776709695,0.6015380390002747,0.27138148860203243,0.08041746772864598,0.49773001922548754,0.7604328371838188,0.10202483087778091,0.004714534617960453,-0.050131022930145264,0.14492501565437552,0.256710946559906,-0.6948531113767027,0.1787971556186676,0.5593751668930054,0.006337218917906284,0.007625839207321405,0.020510077476501465,0.00011901492264030028
2026-01-17 14:00:00+08:00,2026-01-17 14:15:00+08:00,2026-01-17,14:15:00,train,29053.0,38962.59968000001,0.745663796528271,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117135940688_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4587475968140621,0.59055204614117,0.28324636088986543,0.0769019500137325,0.483821752265861,0.7768114593991258,0.10160145908594131,0.004709072411060333,-0.05592489242553711,0.16267751246065593,0.25835394859313965,-0.6873770500937011,0.1807042807340622,0.5568385124206543,0.005757840350270271,0.007366848643869162,0.019852161407470703,5.3098965485672434e-05
2026-01-17 14:15:00+08:00,2026-01-17 14:30:00+08:00,2026-01-17,14:30:00,train,27262.0,36806.319780000005,0.7406880167034183,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117141441536_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4672068113155726,0.5813787421038177,0.2999176050535567,0.07212304312002198,0.4683424883273827,0.8036186696900982,0.10057060420513153,0.004697496071457863,-0.059729576110839844,0.17784145245380029,0.2578964829444885,-0.6714400028456662,0.18579870462417603,0.5545920133590698,0.006033039186149836,0.007551601156592369,0.02024588882923126,0.00012633891787970338
2026-01-17 14:30:00+08:00,2026-01-17 14:45:00+08:00,2026-01-17,14:45:00,train,24802.666,34546.71000000001,0.7179458188637933,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117142942401_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.4943971436418566,0.5567151881351277,0.2794836583356221,0.07519912112057127,0.43631557264487775,0.8880611741489887,0.1003756895661354,0.004765580873936415,-0.06415879726409912,0.19084138390041744,0.2660229206085205,-0.6679556673807883,0.1964299976825714,0.5561849474906921,0.006181512493640184,0.007859022356569767,0.02055801153182983,0.00013000091549940493
2026-01-17 14:45:00+08:00,2026-01-17 15:00:00+08:00,2026-01-17,15:00:00,train,22783.334,32565.0533,0.6996252636257776,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117144443254_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5030760780005493,0.5442735512221917,0.2819005767646251,0.07651744026366383,0.4217591321065641,0.9243074128273705,0.09954436868429184,0.0047137551009655,-0.06864964962005615,0.20808331555573012,0.26062852144241333,-0.6509970786764983,0.20067086815834045,0.5551542043685913,0.007210529409348965,0.007602546364068985,0.02186245322227478,0.00013549391192895725
2026-01-17 15:00:00+08:00,2026-01-17 15:15:00+08:00,2026-01-17,15:15:00,train,20472.666,30283.496680000004,0.6760337558218854,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117145944152_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5283987915407855,0.5173853336995331,0.2570996978851964,0.07805547926393848,0.3870845921450151,1.021286760802633,0.09666827321052551,0.004652690142393112,-0.07120770215988159,0.22201100820189743,0.2551373839378357,-0.6360244159251327,0.2178696244955063,0.5570364594459534,0.007576943840831518,0.008248362690210342,0.023647308349609375,0.00023253684885104825
2026-01-17 15:15:00+08:00,2026-01-17 15:30:00+08:00,2026-01-17,15:30:00,train,18113.0,27473.266720000003,0.65929545927693,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117151444997_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5223290304861302,0.5221642405932436,0.275803350727822,0.08192804174677286,0.39669870914583905,1.0003155901535872,0.09666977822780609,0.004603411071002483,-0.0777728259563446,0.24493221529894757,0.2540018558502197,-0.6157539491502672,0.21411027014255524,0.5555505752563477,0.007426299154758453,0.008242123760282993,0.023420274257659912,0.00011718392383044951
2026-01-17 15:30:00+08:00,2026-01-17 15:45:00+08:00,2026-01-17,15:45:00,train,15866.0,24572.43004,0.6456829859388217,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117152945886_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5557264487778083,0.4910464158198297,0.22414171930788246,0.07945619335347431,0.3521614940950288,1.1317187762179093,0.09324023872613907,0.004534341860562563,-0.07977914810180664,0.2609102808366722,0.24655628204345703,-0.6028078351544279,0.23228119313716888,0.5617503523826599,0.007728678174316883,0.008398439735174179,0.02400946617126465,0.00026549482742836217
2026-01-17 15:45:00+08:00,2026-01-17 16:00:00+08:00,2026-01-17,16:00:00,train,13328.0,21632.43993,0.6161117304903109,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-17/192.168.10.2_01_20260117154446737_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5738258720131832,0.478000549299643,0.1919252952485581,0.07357868717385334,0.32866657511672626,1.2004711560560792,0.09003231674432755,0.0046063438057899475,-0.08477196097373962,0.291491257609597,0.23596984148025513,-0.5718474890688576,0.23555290699005127,0.5673192143440247,0.008569433353841305,0.009188207797706127,0.02646081149578094,0.0005035246727089627
2026-01-18 08:15:00+08:00,2026-01-18 08:30:00+08:00,2026-01-18,08:30:00,train,10944.333,20716.56346,0.5282890196113637,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118081502280_TIMING.jpg,,,cloudy,default_cloudy,0.6102169733589673,0.37920900851414446,0.0493545729195276,0.07585828069211754,0.21873386432298822,1.60918374737452,0.11350507289171219,0.005181105341762304,-0.20278280973434448,0.6793834878158612,0.27690792083740234,-0.6260638879822575,0.32466068863868713,0.5835288763046265,0.01591257005929947,0.015320437029004097,0.047400057315826416,0.003592419664927218
2026-01-18 08:30:00+08:00,2026-01-18 08:45:00+08:00,2026-01-18,08:45:00,train,13894.667,23554.236920000003,0.5899009612237525,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118083003131_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.6013732491073881,0.40274649821477615,0.05564405383136501,0.08813512771216699,0.25396045042570725,1.4931805782869614,0.11587000638246536,0.005127276293933392,-0.20022401213645935,0.6539256569484907,0.28135502338409424,-0.6504993520006944,0.3177155554294586,0.577894389629364,0.01512767281383276,0.014400679618120193,0.04473233222961426,0.002394946443284812
2026-01-18 08:45:00+08:00,2026-01-18 09:00:00+08:00,2026-01-18,09:00:00,train,16630.666,26172.076800000003,0.6354354729694206,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118084504032_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.6055204614117001,0.42298819005767646,0.06934907992309805,0.08753089810491624,0.2723276572370228,1.431530420102591,0.11627539992332458,0.005284147337079048,-0.1920030117034912,0.621579397833399,0.27879446744918823,-0.6630558571076631,0.3116738498210907,0.5717942118644714,0.01157693937420845,0.011501171626150608,0.034961044788360596,0.0005474686441453813
2026-01-18 09:00:00+08:00,2026-01-18 09:15:00+08:00,2026-01-18,09:15:00,train,19114.666,29005.919940000003,0.658991889915559,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118090004881_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.6008788794287284,0.42644877780829443,0.06561384235100247,0.09055204614117,0.27952760230705853,1.4090294326012753,0.11786597967147827,0.00543343648314476,-0.18880116939544678,0.6005707742894196,0.27963846921920776,-0.6708744378648088,0.31001460552215576,0.5704230666160583,0.010757696814835072,0.011851001530885696,0.03322995007038115,0.0017449418657877872
2026-01-18 09:15:00+08:00,2026-01-18 09:30:00+08:00,2026-01-18,09:30:00,train,21969.666,31511.813140000002,0.6971882545251726,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118091505774_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5960175775885745,0.44638835484756934,0.08376819555067289,0.0898379566053282,0.300668772315298,1.3351996554482248,0.11843932420015335,0.005486165639013052,-0.17942580580711365,0.5674724338313197,0.28088292479515076,-0.682571499463788,0.2978655993938446,0.5684637427330017,0.008788015693426132,0.009701604954898357,0.027449965476989746,0.000752540510848668
2026-01-18 09:30:00+08:00,2026-01-18 09:45:00+08:00,2026-01-18,09:45:00,train,24459.334,33875.62988,0.7220333344839343,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118093006640_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5887393573194177,0.4501510574018127,0.08099423235374897,0.09016753639110135,0.3072095578137874,1.3078706528370956,0.11832839250564575,0.005704526789486408,-0.16936606168746948,0.5278188963516511,0.2830771803855896,-0.6966810967670786,0.29220661520957947,0.5693162679672241,0.009354930371046066,0.026255395263433456,0.028994619846343966,0.0011993042204522567
2026-01-18 09:45:00+08:00,2026-01-18 10:00:00+08:00,2026-01-18,10:00:00,train,26830.666,36359.69644000001,0.7379232674363878,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118094507496_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5678385059049712,0.4700906344410876,0.0848393298544356,0.103570447679209,0.343846470749794,1.2079340967515775,0.12053139507770538,0.005761065054684877,-0.16300958395004272,0.49767535524670264,0.28502681851387024,-0.7058022734259306,0.27618128061294556,0.5736053586006165,0.008631868287920952,0.009403862059116364,0.02621468305587768,0.0006481735786871739
2026-01-18 10:00:00+08:00,2026-01-18 10:15:00+08:00,2026-01-18,10:15:00,train,28959.666,38919.48336,0.7440917376041962,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118100008387_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.55276023070585,0.4935731941774238,0.11598461960999726,0.09505630321340292,0.3666465256797583,1.1199154192866283,0.11988724023103714,0.005623312201350927,-0.15151023864746094,0.4629636368567656,0.29113492369651794,-0.7298195909006482,0.260368674993515,0.5700724124908447,0.00787964928895235,0.00837912131100893,0.024085804820060727,0.00023070585004119747
2026-01-18 10:15:00+08:00,2026-01-18 10:30:00+08:00,2026-01-18,10:30:00,train,30237.666,40837.31988,0.7404419802487783,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118101509244_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5362263114528976,0.512798681680857,0.125460038450975,0.09780280142817907,0.39358143367206816,1.0456858229339616,0.11920272558927536,0.005402795504778624,-0.1404074728488922,0.4286513928178,0.2907741963863373,-0.7442036543995689,0.24643877148628235,0.5712534189224243,0.008105707354843616,0.008141973055899143,0.024221187829971312,0.00010985992859104642
2026-01-18 10:30:00+08:00,2026-01-18 10:45:00+08:00,2026-01-18,10:45:00,train,31596.0,42561.179760000006,0.7423666396976772,/Users/huangchouyue/Projects/PVPF/data/camera_data/resized_256/2026/2026-01/2026-01-18/192.168.10.2_01_20260118103010097_TIMING.jpg,,,clear_sky,high_csi_clean_sky,0.5361164515243065,0.5084866794836583,0.12087338643229882,0.09956056028563581,0.3905383136500961,1.054337258291023,0.11777998507022858,0.005535788834095001,-0.1244279146194458,0.3776803404655882,0.2843398451805115,-0.7348080544673357,0.2417377382516861,0.5722857713699341,0.0076938956044614315,0.00817424152046442,0.023639798164367676,0.0001519729012176142
